# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,H,   FF,    Q
  240,20210817,   18,   40,   27
  240,20210817,   19,   20,    3
  240,20210817,   20,   30,    0
  240,20210817,   21,   20,    0
  240,20210817,   22,   30,    0
  240,20210817,   23,   20,    0
  240,20210817,   24,   20,    0
  240,20210818,    1,   40,    0
  240,20210818,    2,   30,    0
  240,20210818,    3,   40,    0
  240,20210818,    4,   30,    0
  240,20210818,    5,   20,    1
  240,20210818,    6,   20,    8
  240,20210818,    7,   40,   30
  240,20210818,    8,   40,   50
  240,20210818,    9,   50,   64
  240,20210818,   10,   70,   98
  240,20210818,   11,   60,  103
  240,20210818,   12,   70,  148
  240,20210818,   13,   80,  137
  240,20210818,   14,   70,   80
  240,20210818,   15,   80,   84
  240,20210818,   16,   70,   53
  240,20210818,   17,   60,   38
  240,20210818,   18,   60,   19
  240,20210818,   19,   40,    5
  240,20210818,   20,   50,    0
  240,20210818,   21,   40,    0
  240,20210818,   22,   40,    0
  240,20210818,   23,   40,    0
  240,20210818,   24,   30,    0
  240,20210819,    1,   40,    0
  240,20210819,    2,   30,    0
  240,20210819,    3,   40,    0
  240,20210819,    4,   40,    0
  240,20210819,    5,   50,    0
  240,20210819,    6,   30,    2
  240,20210819,    7,   30,    6
  240,20210819,    8,   40,   15
  240,20210819,    9,   50,   15
  240,20210819,   10,   40,   20
  240,20210819,   11,   60,   43
  240,20210819,   12,   60,   48
  240,20210819,   13,   40,   66
  240,20210819,   14,   60,   67
  240,20210819,   15,   50,   52
  240,20210819,   16,   40,   22
  240,20210819,   17,   60,   20
  240,20210819,   18,   50,   11
  240,20210819,   19,   50,    3
  240,20210819,   20,   40,    0
  240,20210819,   21,   40,    0
  240,20210819,   22,   40,    0
  240,20210819,   23,   30,    0
  240,20210819,   24,   30,    0
  240,20210820,    1,   30,    0
  240,20210820,    2,   20,    0
  240,20210820,    3,   40,    0
  240,20210820,    4,   30,    0
  240,20210820,    5,   30,    1
  240,20210820,    6,   30,   22
  240,20210820,    7,   30,   49
  240,20210820,    8,   50,   94
  240,20210820,    9,   50,   97
  240,20210820,   10,   50,  110
  240,20210820,   11,   50,  236
  240,20210820,   12,   60,  225
  240,20210820,   13,   50,  211
  240,20210820,   14,   50,  180
  240,20210820,   15,   50,  163
  240,20210820,   16,   50,   95
  240,20210820,   17,   50,   66
  240,20210820,   18,   40,   38
  240,20210820,   19,   40,    6
  240,20210820,   20,   20,    0
  240,20210820,   21,   10,    0
  240,20210820,   22,   20,    0
  240,20210820,   23,   10,    0
  240,20210820,   24,   10,    0
  240,20210821,    1,   10,    0
  240,20210821,    2,   10,    0
  240,20210821,    3,   20,    0
  240,20210821,    4,   10,    0
  240,20210821,    5,    0,    2
  240,20210821,    6,    0,   15
  240,20210821,    7,   20,   28
  240,20210821,    8,   20,   48
  240,20210821,    9,   20,   60
  240,20210821,   10,   30,  132
  240,20210821,   11,   30,  176
  240,20210821,   12,   40,  177
  240,20210821,   13,   40,  133
  240,20210821,   14,   30,   91
  240,20210821,   15,   30,   94
  240,20210821,   16,   30,   92
  240,20210821,   17,   20,   56
  240,20210821,   18,   20,   15
  240,20210821,   19,   30,    2
  240,20210821,   20,   30,    0
  240,20210821,   21,   40,    0
  240,20210821,   22,   50,    0
  240,20210821,   23,   40,    0
  240,20210821,   24,   20,    0
  240,20210822,    1,   10,    0
  240,20210822,    2,   10,    0
  240,20210822,    3,   20,    0
  240,20210822,    4,   30,    0
  240,20210822,    5,   20,    0
  240,20210822,    6,   30,    4
  240,20210822,    7,   40,   21
  240,20210822,    8,   60,   40
  240,20210822,    9,   30,   51
  240,20210822,   10,   20,   32
  240,20210822,   11,   30,   58
  240,20210822,   12,   40,  111
  240,20210822,   13,   50,  170
  240,20210822,   14,   60,   94
  240,20210822,   15,   50,  103
  240,20210822,   16,   40,   54
  240,20210822,   17,   50,   31
  240,20210822,   18,   50,   13
  240,20210822,   19,   60,    1
  240,20210822,   20,   60,    0
  240,20210822,   21,   70,    0
  240,20210822,   22,   60,    0
  240,20210822,   23,   50,    0
  240,20210822,   24,   40,    0
  240,20210823,    1,   50,    0
  240,20210823,    2,   60,    0
  240,20210823,    3,   60,    0
  240,20210823,    4,   50,    0
  240,20210823,    5,   40,    1
  240,20210823,    6,   40,   11
  240,20210823,    7,   50,   44
  240,20210823,    8,   60,   75
  240,20210823,    9,   70,  108
  240,20210823,   10,   70,  248
  240,20210823,   11,   50,  248
  240,20210823,   12,   50,  267
  240,20210823,   13,   50,  220
  240,20210823,   14,   60,  235
  240,20210823,   15,   60,  201
  240,20210823,   16,   50,  153
  240,20210823,   17,   50,   97
  240,20210823,   18,   40,   47
  240,20210823,   19,   50,    8
  240,20210823,   20,   40,    0
  240,20210823,   21,   40,    0
  240,20210823,   22,   40,    0
  240,20210823,   23,   30,    0
  240,20210823,   24,   30,    0
  240,20210824,    1,   30,    0
  240,20210824,    2,   30,    0
  240,20210824,    3,   30,    0
  240,20210824,    4,   40,    0
  240,20210824,    5,   40,    1
  240,20210824,    6,   40,   23
  240,20210824,    7,   50,   75
  240,20210824,    8,   50,  138
  240,20210824,    9,   50,  191
  240,20210824,   10,   50,  215
  240,20210824,   11,   60,  259
  240,20210824,   12,   50,  273
  240,20210824,   13,   40,  242
  240,20210824,   14,   50,  253
  240,20210824,   15,   40,  194
  240,20210824,   16,   50,  148
  240,20210824,   17,   50,   83
  240,20210824,   18,   50,   27
  240,20210824,   19,   50,    4
  240,20210824,   20,   40,    0
  240,20210824,   21,   40,    0
  240,20210824,   22,   40,    0
  240,20210824,   23,   30,    0
  240,20210824,   24,   30,    0
  240,20210825,    1,   30,    0
  240,20210825,    2,   20,    0
  240,20210825,    3,   20,    0
  240,20210825,    4,   20,    0
  240,20210825,    5,   20,    1
  240,20210825,    6,   10,   19
  240,20210825,    7,   30,   61
  240,20210825,    8,   40,  126
  240,20210825,    9,   20,  143
  240,20210825,   10,   40,  185
  240,20210825,   11,   30,  227
  240,20210825,   12,   50,  244
  240,20210825,   13,   60,  234
  240,20210825,   14,   60,  171
  240,20210825,   15,   60,   80
  240,20210825,   16,   60,   39
  240,20210825,   17,   50,   15
  240,20210825,   18,   70,    6
  240,20210825,   19,   60,    1
  240,20210825,   20,   70,    0
  240,20210825,   21,   40,    0
  240,20210825,   22,   50,    0
  240,20210825,   23,   40,    0
  240,20210825,   24,   40,    0
  240,20210826,    1,   50,    0
  240,20210826,    2,   50,    0
  240,20210826,    3,   30,    0
  240,20210826,    4,   40,    0
  240,20210826,    5,   30,    0
  240,20210826,    6,   30,    9
  240,20210826,    7,   60,   43
  240,20210826,    8,   20,   61
  240,20210826,    9,   50,   98
  240,20210826,   10,   60,  105
  240,20210826,   11,   60,   94
  240,20210826,   12,   60,  110
  240,20210826,   13,   60,  126
  240,20210826,   14,   60,  131
  240,20210826,   15,   50,  125
  240,20210826,   16,   60,  105
  240,20210826,   17,   50,   45
  240,20210826,   18,   60,   42
  240,20210826,   19,   40,    5
  240,20210826,   20,   40,    0
  240,20210826,   21,   30,    0
  240,20210826,   22,   30,    0
  240,20210826,   23,   30,    0
  240,20210826,   24,   30,    0
  240,20210827,    1,   30,    0
  240,20210827,    2,   30,    0
  240,20210827,    3,   30,    0
  240,20210827,    4,   30,    0
  240,20210827,    5,   30,    0
  240,20210827,    6,   30,   19
  240,20210827,    7,   50,   81
  240,20210827,    8,   70,  135
  240,20210827,    9,   70,  122
  240,20210827,   10,   70,  140
  240,20210827,   11,   70,  154
  240,20210827,   12,   60,   89
  240,20210827,   13,   70,  175
  240,20210827,   14,   60,  158
  240,20210827,   15,   80,   97
  240,20210827,   16,   70,   95
  240,20210827,   17,   50,   34
  240,20210827,   18,   50,   16
  240,20210827,   19,   30,    3
  240,20210827,   20,   40,    0
  240,20210827,   21,   30,    0
  240,20210827,   22,   20,    0
  240,20210827,   23,   20,    0
  240,20210827,   24,   30,    0
  240,20210828,    1,   30,    0
  240,20210828,    2,   40,    0
  240,20210828,    3,   40,    0
  240,20210828,    4,   30,    0
  240,20210828,    5,   50,    0
  240,20210828,    6,   40,   18
  240,20210828,    7,   40,   78
  240,20210828,    8,   60,   70
  240,20210828,    9,   50,   93
  240,20210828,   10,   80,  171
  240,20210828,   11,   70,  226
  240,20210828,   12,   60,  204
  240,20210828,   13,   60,  225
  240,20210828,   14,   70,  145
  240,20210828,   15,   70,   97
  240,20210828,   16,   60,   66
  240,20210828,   17,   50,   37
  240,20210828,   18,   40,   14
  240,20210828,   19,   40,    3
  240,20210828,   20,   40,    0
  240,20210828,   21,   50,    0
  240,20210828,   22,   40,    0
  240,20210828,   23,   30,    0
  240,20210828,   24,   40,    0
  240,20210829,    1,   40,    0
  240,20210829,    2,   40,    0
  240,20210829,    3,   50,    0
  240,20210829,    4,   40,    0
  240,20210829,    5,   50,    0
  240,20210829,    6,   50,    6
  240,20210829,    7,   40,   21
  240,20210829,    8,   60,   35
  240,20210829,    9,   70,   38
  240,20210829,   10,   70,   50
  240,20210829,   11,   70,   37
  240,20210829,   12,   60,   53
  240,20210829,   13,   50,   47
  240,20210829,   14,   60,   45
  240,20210829,   15,   50,   42
  240,20210829,   16,   50,   36
  240,20210829,   17,   50,   21
  240,20210829,   18,   40,    8
  240,20210829,   19,   30,    1
  240,20210829,   20,   30,    0
  240,20210829,   21,   40,    0
  240,20210829,   22,   40,    0
  240,20210829,   23,   40,    0
  240,20210829,   24,   40,    0
  240,20210830,    1,   30,    0
  240,20210830,    2,   30,    0
  240,20210830,    3,   40,    0
  240,20210830,    4,   40,    0
  240,20210830,    5,   40,    0
  240,20210830,    6,   40,    7
  240,20210830,    7,   50,   17
  240,20210830,    8,   50,   33
  240,20210830,    9,   50,   37
  240,20210830,   10,   40,   62
  240,20210830,   11,   50,  149
  240,20210830,   12,   40,  157
  240,20210830,   13,   50,  138
  240,20210830,   14,   60,  173
  240,20210830,   15,   60,  126
  240,20210830,   16,   50,   90
  240,20210830,   17,   60,   63
  240,20210830,   18,   60,   27
  240,20210830,   19,   50,    2
  240,20210830,   20,   40,    0
  240,20210830,   21,   40,    0
  240,20210830,   22,   30,    0
  240,20210830,   23,   30,    0
  240,20210830,   24,   20,    0
  240,20210831,    1,   30,    0
  240,20210831,    2,   20,    0
  240,20210831,    3,   30,    0
  240,20210831,    4,   20,    0
  240,20210831,    5,   20,    0
  240,20210831,    6,   30,   17
  240,20210831,    7,   30,   58
  240,20210831,    8,   40,   81
  240,20210831,    9,   30,   76
  240,20210831,   10,   40,   71
  240,20210831,   11,   50,  164
  240,20210831,   12,   50,  150
  240,20210831,   13,   50,  101
  240,20210831,   14,   50,   72
  240,20210831,   15,   50,   62
  240,20210831,   16,   50,   43
  240,20210831,   17,   50,   22
  240,20210831,   18,   40,   10
  240,20210831,   19,   40,    1
  240,20210831,   20,   30,    0
  240,20210831,   21,   30,    0
  240,20210831,   22,   30,    0
  240,20210831,   23,   30,    0
  240,20210831,   24,   20,    0
  240,20210901,    1,   20,    0
  240,20210901,    2,   20,    0
  240,20210901,    3,   20,    0
  240,20210901,    4,   20,    0
  240,20210901,    5,   10,    0
  240,20210901,    6,   10,    5
  240,20210901,    7,   30,   25
  240,20210901,    8,   30,   48
  240,20210901,    9,   30,   86
  240,20210901,   10,   30,   97
  240,20210901,   11,   30,  116
  240,20210901,   12,   20,  100
  240,20210901,   13,   30,   93
  240,20210901,   14,   30,   73
  240,20210901,   15,   30,   45
  240,20210901,   16,   30,   31
  240,20210901,   17,   30,   22
  240,20210901,   18,   30,   10
  240,20210901,   19,   30,    1
  240,20210901,   20,   20,    0
  240,20210901,   21,   20,    0
  240,20210901,   22,   20,    0
  240,20210901,   23,   20,    0
  240,20210901,   24,   10,    0
  240,20210902,    1,   10,    0
  240,20210902,    2,   10,    0
  240,20210902,    3,   10,    0
  240,20210902,    4,   20,    0
  240,20210902,    5,   30,    0
  240,20210902,    6,   20,    3
  240,20210902,    7,   20,   17
  240,20210902,    8,   30,   39
  240,20210902,    9,   30,   41
  240,20210902,   10,   30,   58
  240,20210902,   11,   20,   94
  240,20210902,   12,   10,   93
  240,20210902,   13,   20,  111
  240,20210902,   14,   20,  151
  240,20210902,   15,   30,  156
  240,20210902,   16,   30,  139
  240,20210902,   17,   30,   75
  240,20210902,   18,   30,   30
  240,20210902,   19,   40,    2
  240,20210902,   20,   30,    0
  240,20210902,   21,   30,    0
  240,20210902,   22,   30,    0
  240,20210902,   23,   30,    0
  240,20210902,   24,   20,    0
  240,20210903,    1,   20,    0
  240,20210903,    2,   20,    0
  240,20210903,    3,   20,    0
  240,20210903,    4,   30,    0
  240,20210903,    5,   30,    0
  240,20210903,    6,   40,   16
  240,20210903,    7,   40,   65
  240,20210903,    8,   50,  115
  240,20210903,    9,   50,  174
  240,20210903,   10,   50,  208
  240,20210903,   11,   50,  232
  240,20210903,   12,   50,  245
  240,20210903,   13,   40,  241
  240,20210903,   14,   40,  219
  240,20210903,   15,   40,  181
  240,20210903,   16,   50,  120
  240,20210903,   17,   50,   69
  240,20210903,   18,   60,   25
  240,20210903,   19,   50,    1
  240,20210903,   20,   50,    0
  240,20210903,   21,   50,    0
  240,20210903,   22,   50,    0
  240,20210903,   23,   60,    0
  240,20210903,   24,   40,    0
  240,20210904,    1,   30,    0
  240,20210904,    2,   50,    0
  240,20210904,    3,   30,    0
  240,20210904,    4,   30,    0
  240,20210904,    5,   40,    0
  240,20210904,    6,   40,    5
  240,20210904,    7,   50,   31
  240,20210904,    8,   50,   84
  240,20210904,    9,   50,  114
  240,20210904,   10,   70,  206
  240,20210904,   11,   60,  243
  240,20210904,   12,   50,  255
  240,20210904,   13,   50,  240
  240,20210904,   14,   60,  222
  240,20210904,   15,   40,  183
  240,20210904,   16,   40,  122
  240,20210904,   17,   30,   71
  240,20210904,   18,   20,   25
  240,20210904,   19,   20,    1
  240,20210904,   20,   30,    0
  240,20210904,   21,   50,    0
  240,20210904,   22,   30,    0
  240,20210904,   23,   30,    0
  240,20210904,   24,   30,    0
  240,20210905,    1,   30,    0
  240,20210905,    2,   30,    0
  240,20210905,    3,   20,    0
  240,20210905,    4,   20,    0
  240,20210905,    5,   20,    0
  240,20210905,    6,   20,   13
  240,20210905,    7,   30,   54
  240,20210905,    8,   20,  102
  240,20210905,    9,   50,  169
  240,20210905,   10,   40,  214
  240,20210905,   11,   40,  242
  240,20210905,   12,   40,  255
  240,20210905,   13,   40,  246
  240,20210905,   14,   30,  223
  240,20210905,   15,   30,  184
  240,20210905,   16,   30,  124
  240,20210905,   17,   20,   72
  240,20210905,   18,   30,   23
  240,20210905,   19,   20,    0
  240,20210905,   20,   30,    0
  240,20210905,   21,   20,    0
  240,20210905,   22,   20,    0
  240,20210905,   23,   20,    0
  240,20210905,   24,   10,    0
  240,20210906,    1,   10,    0
  240,20210906,    2,   20,    0
  240,20210906,    3,   10,    0
  240,20210906,    4,   10,    0
  240,20210906,    5,    0,    0
  240,20210906,    6,   10,   15
  240,20210906,    7,   10,   61
  240,20210906,    8,    0,   87
  240,20210906,    9,   10,  174
  240,20210906,   10,   20,  198
  240,20210906,   11,   10,  207
  240,20210906,   12,   10,  149
  240,20210906,   13,   10,  176
  240,20210906,   14,   10,  135
  240,20210906,   15,   10,  190
  240,20210906,   16,   40,  134
  240,20210906,   17,   20,   61
  240,20210906,   18,   20,   13
  240,20210906,   19,   20,    0
  240,20210906,   20,   20,    0
  240,20210906,   21,   20,    0
  240,20210906,   22,   20,    0
  240,20210906,   23,   10,    0
  240,20210906,   24,   10,    0
  240,20210907,    1,   10,    0
  240,20210907,    2,   10,    0
  240,20210907,    3,   10,    0
  240,20210907,    4,   10,    0
  240,20210907,    5,   10,    1
  240,20210907,    6,   10,    8
  240,20210907,    7,   10,   33
  240,20210907,    8,   20,   64
  240,20210907,    9,   30,  126
  240,20210907,   10,   30,  197
  240,20210907,   11,   20,  218
  240,20210907,   12,   20,  230
  240,20210907,   13,   10,  232
  240,20210907,   14,   20,  202
  240,20210907,   15,   30,  163
  240,20210907,   16,   30,  121
  240,20210907,   17,   20,   65
  240,20210907,   18,   30,   20
  240,20210907,   19,   20,    0
  240,20210907,   20,   30,    0
  240,20210907,   21,   20,    0
  240,20210907,   22,   30,    0
  240,20210907,   23,   30,    0
  240,20210907,   24,   20,    0
  240,20210908,    1,   30,    0
  240,20210908,    2,   40,    0
  240,20210908,    3,   20,    0
  240,20210908,    4,   20,    0
  240,20210908,    5,   30,    0
  240,20210908,    6,   20,   12
  240,20210908,    7,   30,   57
  240,20210908,    8,   30,  110
  240,20210908,    9,   30,  161
  240,20210908,   10,   40,  204
  240,20210908,   11,   50,  230
  240,20210908,   12,   50,  242
  240,20210908,   13,   50,  237
  240,20210908,   14,   40,  212
  240,20210908,   15,   40,  173
  240,20210908,   16,   40,  123
  240,20210908,   17,   30,   64
  240,20210908,   18,   40,   16
  240,20210908,   19,   30,    0
