# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20220212,   21,   60
  240,20220212,   22,   60
  240,20220212,   23,   60
  240,20220212,   24,   60
  240,20220213,    1,   60
  240,20220213,    2,   60
  240,20220213,    3,   60
  240,20220213,    4,   40
  240,20220213,    5,   40
  240,20220213,    6,   50
  240,20220213,    7,   60
  240,20220213,    8,   60
  240,20220213,    9,   60
  240,20220213,   10,   80
  240,20220213,   11,   90
  240,20220213,   12,  100
  240,20220213,   13,  100
  240,20220213,   14,   80
  240,20220213,   15,   80
  240,20220213,   16,   80
  240,20220213,   17,   80
  240,20220213,   18,   80
  240,20220213,   19,   90
  240,20220213,   20,   80
  240,20220213,   21,   90
  240,20220213,   22,   80
  240,20220213,   23,   80
  240,20220213,   24,   80
  240,20220214,    1,   70
  240,20220214,    2,   80
  240,20220214,    3,   80
  240,20220214,    4,   90
  240,20220214,    5,   90
  240,20220214,    6,  120
  240,20220214,    7,  110
  240,20220214,    8,   80
  240,20220214,    9,   80
  240,20220214,   10,   90
  240,20220214,   11,   90
  240,20220214,   12,  100
  240,20220214,   13,  100
  240,20220214,   14,  100
  240,20220214,   15,  110
  240,20220214,   16,  100
  240,20220214,   17,   90
  240,20220214,   18,   90
  240,20220214,   19,   90
  240,20220214,   20,   90
  240,20220214,   21,   70
  240,20220214,   22,   60
  240,20220214,   23,   60
  240,20220214,   24,   60
  240,20220215,    1,   50
  240,20220215,    2,   50
  240,20220215,    3,   40
  240,20220215,    4,   40
  240,20220215,    5,   40
  240,20220215,    6,   50
  240,20220215,    7,   60
  240,20220215,    8,   50
  240,20220215,    9,   60
  240,20220215,   10,   80
  240,20220215,   11,   80
  240,20220215,   12,  100
  240,20220215,   13,   90
  240,20220215,   14,  100
  240,20220215,   15,  100
  240,20220215,   16,  110
  240,20220215,   17,  120
  240,20220215,   18,  120
  240,20220215,   19,  100
  240,20220215,   20,   90
  240,20220215,   21,   90
  240,20220215,   22,   80
  240,20220215,   23,   60
  240,20220215,   24,   40
  240,20220216,    1,   50
  240,20220216,    2,   60
  240,20220216,    3,   60
  240,20220216,    4,   70
  240,20220216,    5,   90
  240,20220216,    6,  100
  240,20220216,    7,  100
  240,20220216,    8,  120
  240,20220216,    9,  120
  240,20220216,   10,  120
  240,20220216,   11,  120
  240,20220216,   12,  120
  240,20220216,   13,  130
  240,20220216,   14,  130
  240,20220216,   15,  120
  240,20220216,   16,  120
  240,20220216,   17,  130
  240,20220216,   18,  140
  240,20220216,   19,  150
  240,20220216,   20,  170
  240,20220216,   21,  170
  240,20220216,   22,  140
  240,20220216,   23,  140
  240,20220216,   24,  130
  240,20220217,    1,  140
  240,20220217,    2,  140
  240,20220217,    3,  140
  240,20220217,    4,  150
  240,20220217,    5,  160
  240,20220217,    6,  140
  240,20220217,    7,  140
  240,20220217,    8,  140
  240,20220217,    9,  140
  240,20220217,   10,  140
  240,20220217,   11,  140
  240,20220217,   12,  140
  240,20220217,   13,  130
  240,20220217,   14,  140
  240,20220217,   15,  130
  240,20220217,   16,  110
  240,20220217,   17,   90
  240,20220217,   18,   70
  240,20220217,   19,   60
  240,20220217,   20,   70
  240,20220217,   21,   80
  240,20220217,   22,   80
  240,20220217,   23,   70
  240,20220217,   24,   50
  240,20220218,    1,   40
  240,20220218,    2,   50
  240,20220218,    3,   40
  240,20220218,    4,   50
  240,20220218,    5,   50
  240,20220218,    6,   70
  240,20220218,    7,   90
  240,20220218,    8,   90
  240,20220218,    9,  100
  240,20220218,   10,  110
  240,20220218,   11,  120
  240,20220218,   12,  130
  240,20220218,   13,  170
  240,20220218,   14,  190
  240,20220218,   15,  230
  240,20220218,   16,  230
  240,20220218,   17,  200
  240,20220218,   18,  200
  240,20220218,   19,  200
  240,20220218,   20,  180
  240,20220218,   21,  190
  240,20220218,   22,  180
  240,20220218,   23,  180
  240,20220218,   24,  170
  240,20220219,    1,  170
  240,20220219,    2,  150
  240,20220219,    3,  140
  240,20220219,    4,  140
  240,20220219,    5,  140
  240,20220219,    6,  130
  240,20220219,    7,  120
  240,20220219,    8,  120
  240,20220219,    9,  110
  240,20220219,   10,  110
  240,20220219,   11,  110
  240,20220219,   12,  110
  240,20220219,   13,  110
  240,20220219,   14,  100
  240,20220219,   15,  100
  240,20220219,   16,   90
  240,20220219,   17,  100
  240,20220219,   18,  100
  240,20220219,   19,   90
  240,20220219,   20,  110
  240,20220219,   21,  100
  240,20220219,   22,  110
  240,20220219,   23,  100
  240,20220219,   24,  100
  240,20220220,    1,   80
  240,20220220,    2,   60
  240,20220220,    3,   50
  240,20220220,    4,   50
  240,20220220,    5,   60
  240,20220220,    6,   70
  240,20220220,    7,   80
  240,20220220,    8,  130
  240,20220220,    9,  140
  240,20220220,   10,  140
  240,20220220,   11,  150
  240,20220220,   12,  150
  240,20220220,   13,  140
  240,20220220,   14,  140
  240,20220220,   15,  150
  240,20220220,   16,  150
  240,20220220,   17,  150
  240,20220220,   18,  160
  240,20220220,   19,  180
  240,20220220,   20,  190
  240,20220220,   21,  190
  240,20220220,   22,  130
  240,20220220,   23,  130
  240,20220220,   24,  140
  240,20220221,    1,  150
  240,20220221,    2,  160
  240,20220221,    3,  150
  240,20220221,    4,  160
  240,20220221,    5,  140
  240,20220221,    6,  130
  240,20220221,    7,  140
  240,20220221,    8,  140
  240,20220221,    9,  130
  240,20220221,   10,  150
  240,20220221,   11,  160
  240,20220221,   12,  150
  240,20220221,   13,  160
  240,20220221,   14,  150
  240,20220221,   15,  130
  240,20220221,   16,  110
  240,20220221,   17,  110
  240,20220221,   18,  110
  240,20220221,   19,  120
  240,20220221,   20,  110
  240,20220221,   21,   90
  240,20220221,   22,   80
  240,20220221,   23,   80
  240,20220221,   24,   60
  240,20220222,    1,   60
  240,20220222,    2,   50
  240,20220222,    3,   50
  240,20220222,    4,   40
  240,20220222,    5,   40
  240,20220222,    6,   40
  240,20220222,    7,   40
  240,20220222,    8,   50
  240,20220222,    9,   70
  240,20220222,   10,   80
  240,20220222,   11,   80
  240,20220222,   12,   90
  240,20220222,   13,   90
  240,20220222,   14,  110
  240,20220222,   15,  120
  240,20220222,   16,  120
  240,20220222,   17,  130
  240,20220222,   18,   80
  240,20220222,   19,   70
  240,20220222,   20,   70
  240,20220222,   21,   70
  240,20220222,   22,   80
  240,20220222,   23,   80
  240,20220222,   24,   70
  240,20220223,    1,   70
  240,20220223,    2,   60
  240,20220223,    3,   60
  240,20220223,    4,   60
  240,20220223,    5,   50
  240,20220223,    6,   40
  240,20220223,    7,   40
  240,20220223,    8,   50
  240,20220223,    9,   50
  240,20220223,   10,   60
  240,20220223,   11,   70
  240,20220223,   12,   80
  240,20220223,   13,  100
  240,20220223,   14,   90
  240,20220223,   15,   90
  240,20220223,   16,   90
  240,20220223,   17,   70
  240,20220223,   18,   60
  240,20220223,   19,   60
  240,20220223,   20,   80
  240,20220223,   21,   70
  240,20220223,   22,   80
  240,20220223,   23,   70
  240,20220223,   24,   70
  240,20220224,    1,   70
  240,20220224,    2,   80
  240,20220224,    3,   80
  240,20220224,    4,   80
  240,20220224,    5,   80
  240,20220224,    6,   80
  240,20220224,    7,   80
  240,20220224,    8,   80
  240,20220224,    9,   80
  240,20220224,   10,   90
  240,20220224,   11,  100
  240,20220224,   12,  110
  240,20220224,   13,  110
  240,20220224,   14,  110
  240,20220224,   15,   60
  240,20220224,   16,   80
  240,20220224,   17,   80
  240,20220224,   18,   70
  240,20220224,   19,   70
  240,20220224,   20,   70
  240,20220224,   21,   80
  240,20220224,   22,   80
  240,20220224,   23,   90
  240,20220224,   24,   90
  240,20220225,    1,   80
  240,20220225,    2,   90
  240,20220225,    3,   80
  240,20220225,    4,   80
  240,20220225,    5,  100
  240,20220225,    6,  100
  240,20220225,    7,   90
  240,20220225,    8,   90
  240,20220225,    9,   90
  240,20220225,   10,   90
  240,20220225,   11,   90
  240,20220225,   12,   90
  240,20220225,   13,  100
  240,20220225,   14,   90
  240,20220225,   15,   90
  240,20220225,   16,   80
  240,20220225,   17,   70
  240,20220225,   18,   50
  240,20220225,   19,   40
  240,20220225,   20,   40
  240,20220225,   21,   30
  240,20220225,   22,   20
  240,20220225,   23,   20
  240,20220225,   24,   10
  240,20220226,    1,   10
  240,20220226,    2,   20
  240,20220226,    3,   10
  240,20220226,    4,   10
  240,20220226,    5,   10
  240,20220226,    6,   20
  240,20220226,    7,   20
  240,20220226,    8,   10
  240,20220226,    9,   20
  240,20220226,   10,   20
  240,20220226,   11,   30
  240,20220226,   12,   30
  240,20220226,   13,   40
  240,20220226,   14,   40
  240,20220226,   15,   50
  240,20220226,   16,   50
  240,20220226,   17,   40
  240,20220226,   18,   40
  240,20220226,   19,   30
  240,20220226,   20,   40
  240,20220226,   21,   40
  240,20220226,   22,   40
  240,20220226,   23,   50
  240,20220226,   24,   50
  240,20220227,    1,   40
  240,20220227,    2,   40
  240,20220227,    3,   40
  240,20220227,    4,   40
  240,20220227,    5,   50
  240,20220227,    6,   50
  240,20220227,    7,   40
  240,20220227,    8,   50
  240,20220227,    9,   50
  240,20220227,   10,   60
  240,20220227,   11,   80
  240,20220227,   12,   80
  240,20220227,   13,   80
  240,20220227,   14,   90
  240,20220227,   15,   80
  240,20220227,   16,   70
  240,20220227,   17,   60
  240,20220227,   18,   50
  240,20220227,   19,   50
  240,20220227,   20,   60
  240,20220227,   21,   70
  240,20220227,   22,   60
  240,20220227,   23,   60
  240,20220227,   24,   60
  240,20220228,    1,   60
  240,20220228,    2,   50
  240,20220228,    3,   40
  240,20220228,    4,   50
  240,20220228,    5,   50
  240,20220228,    6,   50
  240,20220228,    7,   40
  240,20220228,    8,   40
  240,20220228,    9,   60
  240,20220228,   10,   70
  240,20220228,   11,   60
  240,20220228,   12,   60
  240,20220228,   13,   60
  240,20220228,   14,   70
  240,20220228,   15,   70
  240,20220228,   16,   60
  240,20220228,   17,   60
  240,20220228,   18,   40
  240,20220228,   19,   30
  240,20220228,   20,   30
  240,20220228,   21,   50
  240,20220228,   22,   30
  240,20220228,   23,   30
  240,20220228,   24,   30
  240,20220301,    1,   10
  240,20220301,    2,   20
  240,20220301,    3,   30
  240,20220301,    4,   20
  240,20220301,    5,   30
  240,20220301,    6,   20
  240,20220301,    7,   20
  240,20220301,    8,   20
  240,20220301,    9,   20
  240,20220301,   10,   20
  240,20220301,   11,   20
  240,20220301,   12,   20
  240,20220301,   13,   10
  240,20220301,   14,   10
  240,20220301,   15,   10
  240,20220301,   16,   10
  240,20220301,   17,   10
  240,20220301,   18,   10
  240,20220301,   19,   20
  240,20220301,   20,   30
  240,20220301,   21,   30
  240,20220301,   22,   30
  240,20220301,   23,   30
  240,20220301,   24,   40
  240,20220302,    1,   30
  240,20220302,    2,   30
  240,20220302,    3,   30
  240,20220302,    4,   30
  240,20220302,    5,   30
  240,20220302,    6,   30
  240,20220302,    7,   30
  240,20220302,    8,   30
  240,20220302,    9,   40
  240,20220302,   10,   40
  240,20220302,   11,   40
  240,20220302,   12,   40
  240,20220302,   13,   40
  240,20220302,   14,   40
  240,20220302,   15,   50
  240,20220302,   16,   50
  240,20220302,   17,   40
  240,20220302,   18,   30
  240,20220302,   19,   30
  240,20220302,   20,   30
  240,20220302,   21,   30
  240,20220302,   22,   30
  240,20220302,   23,   40
  240,20220302,   24,   40
  240,20220303,    1,   40
  240,20220303,    2,   40
  240,20220303,    3,   40
  240,20220303,    4,   30
  240,20220303,    5,   30
  240,20220303,    6,   30
  240,20220303,    7,   30
  240,20220303,    8,   30
  240,20220303,    9,   40
  240,20220303,   10,   40
  240,20220303,   11,   40
  240,20220303,   12,   60
  240,20220303,   13,   60
  240,20220303,   14,   50
  240,20220303,   15,   50
  240,20220303,   16,   50
  240,20220303,   17,   40
  240,20220303,   18,   40
  240,20220303,   19,   40
  240,20220303,   20,   50
  240,20220303,   21,   50
  240,20220303,   22,   50
  240,20220303,   23,   50
  240,20220303,   24,   50
  240,20220304,    1,   50
  240,20220304,    2,   50
  240,20220304,    3,   40
  240,20220304,    4,   40
  240,20220304,    5,   40
  240,20220304,    6,   40
  240,20220304,    7,   40
  240,20220304,    8,   40
  240,20220304,    9,   40
  240,20220304,   10,   50
  240,20220304,   11,   40
  240,20220304,   12,   40
  240,20220304,   13,   50
  240,20220304,   14,   50
  240,20220304,   15,   40
  240,20220304,   16,   40
  240,20220304,   17,   30
  240,20220304,   18,   30
  240,20220304,   19,   40
  240,20220304,   20,   50
  240,20220304,   21,   50
  240,20220304,   22,   50
  240,20220304,   23,   40
  240,20220304,   24,   40
  240,20220305,    1,   40
  240,20220305,    2,   20
  240,20220305,    3,   30
  240,20220305,    4,   30
  240,20220305,    5,   30
  240,20220305,    6,   30
  240,20220305,    7,   30
  240,20220305,    8,   30
  240,20220305,    9,   20
  240,20220305,   10,   20
  240,20220305,   11,   20
  240,20220305,   12,   30
  240,20220305,   13,   40
  240,20220305,   14,   40
  240,20220305,   15,   40
  240,20220305,   16,   40
  240,20220305,   17,   40
  240,20220305,   18,   40
  240,20220305,   19,   30
  240,20220305,   20,   30
  240,20220305,   21,   40
  240,20220305,   22,   50
  240,20220305,   23,   50
  240,20220305,   24,   50
  240,20220306,    1,   50
  240,20220306,    2,   50
  240,20220306,    3,   50
  240,20220306,    4,   40
  240,20220306,    5,   40
  240,20220306,    6,   40
  240,20220306,    7,   50
  240,20220306,    8,   60
  240,20220306,    9,   80
  240,20220306,   10,   80
  240,20220306,   11,   70
  240,20220306,   12,   60
  240,20220306,   13,   70
  240,20220306,   14,   80
  240,20220306,   15,   80
  240,20220306,   16,   70
  240,20220306,   17,   60
  240,20220306,   18,   50
  240,20220306,   19,   40
  240,20220306,   20,   30
  240,20220306,   21,   30
  240,20220306,   22,   30
  240,20220306,   23,   30
  240,20220306,   24,   10
  240,20220307,    1,   10
  240,20220307,    2,   10
  240,20220307,    3,   10
  240,20220307,    4,   10
  240,20220307,    5,   10
  240,20220307,    6,   20
  240,20220307,    7,   20
  240,20220307,    8,   20
  240,20220307,    9,   30
  240,20220307,   10,   40
  240,20220307,   11,   40
  240,20220307,   12,   40
  240,20220307,   13,   40
  240,20220307,   14,   50
  240,20220307,   15,   60
  240,20220307,   16,   50
  240,20220307,   17,   50
  240,20220307,   18,   40
  240,20220307,   19,   40
  240,20220307,   20,   40
  240,20220307,   21,   50
  240,20220307,   22,   50
  240,20220307,   23,   60
  240,20220307,   24,   50
  240,20220308,    1,   50
  240,20220308,    2,   50
  240,20220308,    3,   40
  240,20220308,    4,   50
  240,20220308,    5,   40
  240,20220308,    6,   50
  240,20220308,    7,   50
  240,20220308,    8,   60
  240,20220308,    9,   60
  240,20220308,   10,   90
  240,20220308,   11,   90
  240,20220308,   12,   80
  240,20220308,   13,   90
  240,20220308,   14,   80
  240,20220308,   15,   80
  240,20220308,   16,   70
  240,20220308,   17,   60
  240,20220308,   18,   50
  240,20220308,   19,   40
  240,20220308,   20,   40
  240,20220308,   21,   40
  240,20220308,   22,   40
  240,20220308,   23,   50
  240,20220308,   24,   50
  240,20220309,    1,   50
  240,20220309,    2,   40
  240,20220309,    3,   50
  240,20220309,    4,   50
  240,20220309,    5,   40
  240,20220309,    6,   40
  240,20220309,    7,   40
  240,20220309,    8,   50
  240,20220309,    9,   50
  240,20220309,   10,   50
  240,20220309,   11,   50
  240,20220309,   12,   50
  240,20220309,   13,   50
  240,20220309,   14,   60
  240,20220309,   15,   50
  240,20220309,   16,   50
  240,20220309,   17,   40
  240,20220309,   18,   40
  240,20220309,   19,   40
  240,20220309,   20,   50
  240,20220309,   21,   50
  240,20220309,   22,   40
  240,20220309,   23,   40
  240,20220309,   24,   20
  240,20220310,    1,   10
  240,20220310,    2,   10
  240,20220310,    3,   20
  240,20220310,    4,   20
  240,20220310,    5,   20
  240,20220310,    6,   40
  240,20220310,    7,   50
  240,20220310,    8,   50
  240,20220310,    9,   50
  240,20220310,   10,   50
  240,20220310,   11,   40
  240,20220310,   12,   50
  240,20220310,   13,   50
  240,20220310,   14,   70
  240,20220310,   15,   60
  240,20220310,   16,   60
  240,20220310,   17,   60
  240,20220310,   18,   60
  240,20220310,   19,   50
  240,20220310,   20,   50
  240,20220310,   21,   50
  240,20220310,   22,   60
  240,20220310,   23,   50
  240,20220310,   24,   50
  240,20220311,    1,   60
  240,20220311,    2,   50
  240,20220311,    3,   50
  240,20220311,    4,   60
  240,20220311,    5,   60
  240,20220311,    6,   60
  240,20220311,    7,   60
  240,20220311,    8,   70
  240,20220311,    9,   70
  240,20220311,   10,   70
  240,20220311,   11,   70
